
> ke-wedding-website@1.0.0 dev
> node "./node_modules/next/dist/bin/next" dev --hostname 127.0.0.1 --port 3000

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://127.0.0.1:3000
- Network:       http://127.0.0.1:3000
- Environments: .env.local

✓ Starting...
 GET / 200 in 42ms (compile: 7ms, render: 35ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 26ms (compile: 10ms, render: 16ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 29ms (compile: 16ms, render: 12ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 51ms (compile: 4ms, render: 47ms)
 GET /meet-the-couple 200 in 38ms (compile: 6ms, render: 33ms)
 GET /wedding-party 200 in 42ms (compile: 3ms, render: 39ms)
✓ Compiled in 187ms
 GET /wedding-party 200 in 500ms (compile: 382ms, render: 119ms)
 GET /wedding-party 200 in 199ms (compile: 138ms, render: 61ms)
 GET /wedding-party 200 in 172ms (compile: 113ms, render: 59ms)
 GET /wedding-party 200 in 196ms (compile: 127ms, render: 70ms)
 GET /wedding-party 200 in 280ms (compile: 128ms, render: 152ms)
 GET /meet-the-couple 200 in 461ms (compile: 128ms, render: 333ms)
✓ Compiled in 334ms
 GET /meet-the-couple 200 in 438ms (compile: 302ms, render: 135ms)
 GET /wedding-party 200 in 1011ms (compile: 487ms, render: 524ms)
 GET /wedding-party 200 in 73ms (compile: 7ms, render: 66ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 146ms (compile: 37ms, render: 109ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 125ms (compile: 43ms, render: 82ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 126ms (compile: 49ms, render: 77ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 52ms (compile: 8ms, render: 44ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 65ms (compile: 14ms, render: 51ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 67ms (compile: 20ms, render: 47ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 59ms (compile: 12ms, render: 46ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 66ms (compile: 20ms, render: 46ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 59ms (compile: 7ms, render: 52ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 49ms (compile: 24ms, render: 25ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 58ms (compile: 18ms, render: 41ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 25ms (compile: 4ms, render: 21ms)
 GET /wedding-party 200 in 107ms (compile: 5ms, render: 103ms)
 GET /api/wedding-image?name=logo.png 200 in 18ms (compile: 3ms, render: 15ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 42ms (compile: 24ms, render: 19ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 37ms (compile: 23ms, render: 14ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 22ms (compile: 5ms, render: 17ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 25ms (compile: 11ms, render: 14ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 33ms (compile: 9ms, render: 23ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 33ms (compile: 15ms, render: 19ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 18ms (compile: 3ms, render: 15ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 14ms (compile: 3ms, render: 11ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 19ms (compile: 4ms, render: 15ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 18ms (compile: 2ms, render: 15ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 28ms (compile: 4ms, render: 23ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 32ms (compile: 6ms, render: 27ms)
 GET /api/wedding-image?name=logo.png&v=1772389159594.0342 200 in 34ms (compile: 15ms, render: 20ms)
 GET /wedding-party 200 in 97ms (compile: 3ms, render: 93ms)
 GET /api/wedding-image?name=logo.png 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 16ms (compile: 2ms, render: 14ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 11ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 18ms (compile: 4ms, render: 14ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 19ms (compile: 10ms, render: 9ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 17ms (compile: 3ms, render: 14ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 16ms (compile: 3ms, render: 13ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 18ms (compile: 3ms, render: 15ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 14ms (compile: 2ms, render: 11ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 12ms (compile: 2ms, render: 9ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 22ms (compile: 4ms, render: 18ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 226ms (compile: 9ms, render: 217ms)
 GET /api/wedding-image?name=logo.png&v=1772389159594.0342 200 in 14ms (compile: 7ms, render: 7ms)
✓ Compiled in 89ms
 GET /wedding-party 200 in 197ms (compile: 134ms, render: 63ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 10ms (compile: 2ms, render: 7ms)
 GET /wedding-party 200 in 205ms (compile: 144ms, render: 61ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 11ms (compile: 3ms, render: 9ms)
 GET /wedding-party 200 in 188ms (compile: 121ms, render: 68ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 11ms (compile: 3ms, render: 8ms)
 GET /wedding-party 200 in 176ms (compile: 109ms, render: 67ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 10ms (compile: 2ms, render: 7ms)
 GET /wedding-party 200 in 147ms (compile: 93ms, render: 53ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 9ms (compile: 2ms, render: 7ms)
 GET /qa 200 in 58ms (compile: 22ms, render: 36ms)
 GET /rsvp 200 in 27ms (compile: 7ms, render: 20ms)
 GET / 200 in 32ms (compile: 8ms, render: 24ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 26ms (compile: 8ms, render: 19ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 24ms (compile: 12ms, render: 12ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 56ms (compile: 5ms, render: 51ms)
 GET /photos 200 in 50ms (compile: 17ms, render: 33ms)
 GET /api/wedding-image?name=En+pic+1.jpg&v=1772200491261.471 200 in 75ms (compile: 5ms, render: 70ms)
 GET /api/wedding-image?name=En+pic+3.jpg&v=1772200491993.6292 200 in 81ms (compile: 13ms, render: 68ms)
 GET /api/wedding-image?name=En+pic+2.jpg&v=1772200495122.1804 200 in 103ms (compile: 11ms, render: 92ms)
 GET /api/wedding-image?name=En+pic+4.jpg&v=1772200491312.6526 200 in 97ms (compile: 7ms, render: 90ms)
 GET /api/wedding-image?name=En+pic+5.jpg&v=1772200496249.2603 200 in 109ms (compile: 12ms, render: 97ms)
 GET /api/wedding-image?name=En+pic+6.jpg&v=1772200496146.6074 200 in 126ms (compile: 16ms, render: 110ms)
 GET /api/wedding-image?name=En+pic+7.jpg&v=1772201115507.059 200 in 46ms (compile: 5ms, render: 42ms)
 GET /meet-the-couple 200 in 97ms (compile: 22ms, render: 75ms)
 GET / 200 in 47ms (compile: 6ms, render: 41ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 34ms (compile: 11ms, render: 23ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 17ms (compile: 4ms, render: 13ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 53ms (compile: 5ms, render: 48ms)
✓ Compiled in 51ms
 GET / 200 in 55ms (compile: 7ms, render: 48ms)
✓ Compiled in 45ms
 GET / 200 in 50ms (compile: 4ms, render: 46ms)
✓ Compiled in 100ms
✓ Compiled in 150ms
✓ Compiled in 40ms
 GET /meet-the-couple 200 in 637ms (compile: 579ms, render: 58ms)
 GET / 200 in 171ms (compile: 132ms, render: 39ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 21ms (compile: 11ms, render: 10ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 38ms (compile: 3ms, render: 35ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 39ms (compile: 22ms, render: 17ms)
 GET /meet-the-couple 200 in 30ms (compile: 3ms, render: 27ms)
 GET /wedding-party 200 in 171ms (compile: 120ms, render: 51ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 12ms (compile: 3ms, render: 8ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 11ms (compile: 4ms, render: 7ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 10ms (compile: 2ms, render: 8ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 11ms (compile: 3ms, render: 8ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 10ms (compile: 2ms, render: 8ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 17ms (compile: 3ms, render: 14ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /qa 200 in 160ms (compile: 119ms, render: 41ms)
 GET /rsvp 200 in 137ms (compile: 105ms, render: 32ms)
 GET / 200 in 39ms (compile: 4ms, render: 35ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 35ms (compile: 15ms, render: 20ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 38ms (compile: 23ms, render: 15ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 55ms (compile: 7ms, render: 48ms)
 GET /photos 200 in 227ms (compile: 163ms, render: 64ms)
 GET /api/wedding-image?name=En+pic+1.jpg&v=1772200491261.471 200 in 29ms (compile: 3ms, render: 27ms)
 GET /api/wedding-image?name=En+pic+2.jpg&v=1772200495122.1804 200 in 38ms (compile: 5ms, render: 34ms)
 GET /api/wedding-image?name=En+pic+3.jpg&v=1772200491993.6292 200 in 70ms (compile: 6ms, render: 64ms)
 GET /api/wedding-image?name=En+pic+4.jpg&v=1772200491312.6526 200 in 86ms (compile: 11ms, render: 75ms)
 GET /api/wedding-image?name=En+pic+5.jpg&v=1772200496249.2603 200 in 98ms (compile: 16ms, render: 83ms)
 GET /api/wedding-image?name=En+pic+6.jpg&v=1772200496146.6074 200 in 159ms (compile: 23ms, render: 136ms)
 GET /api/wedding-image?name=En+pic+7.jpg&v=1772201115507.059 200 in 173ms (compile: 31ms, render: 142ms)
 GET /meet-the-couple 200 in 45ms (compile: 6ms, render: 39ms)
 GET /wedding-party 200 in 49ms (compile: 5ms, render: 44ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 21ms (compile: 6ms, render: 15ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 23ms (compile: 12ms, render: 11ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 11ms (compile: 3ms, render: 8ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 11ms (compile: 3ms, render: 8ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 19ms (compile: 3ms, render: 17ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 23ms (compile: 3ms, render: 20ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 15ms (compile: 3ms, render: 12ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 19ms (compile: 4ms, render: 16ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 15ms (compile: 3ms, render: 12ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 21ms (compile: 4ms, render: 17ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 15ms (compile: 3ms, render: 11ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 9ms (compile: 2ms, render: 7ms)
 GET /rsvp 200 in 31ms (compile: 5ms, render: 26ms)
 GET /qa 200 in 38ms (compile: 4ms, render: 33ms)
 GET /meet-the-couple 200 in 33ms (compile: 4ms, render: 29ms)
 GET /wedding-party 200 in 47ms (compile: 4ms, render: 42ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 39ms (compile: 6ms, render: 33ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 40ms (compile: 11ms, render: 29ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 42ms (compile: 18ms, render: 25ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 23ms (compile: 4ms, render: 19ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 31ms (compile: 6ms, render: 25ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 39ms (compile: 12ms, render: 27ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 27ms (compile: 4ms, render: 24ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 24ms (compile: 6ms, render: 18ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 41ms (compile: 8ms, render: 34ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 87ms (compile: 12ms, render: 75ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 74ms (compile: 5ms, render: 68ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 74ms (compile: 11ms, render: 64ms)
✓ Compiled in 114ms
 GET /wedding-party 200 in 637ms (compile: 410ms, render: 227ms)
 GET /wedding-party 200 in 209ms (compile: 124ms, render: 85ms)
✓ Compiled in 40ms
 GET /wedding-party 200 in 348ms (compile: 166ms, render: 182ms)
 GET /wedding-party 200 in 268ms (compile: 166ms, render: 101ms)
 GET /wedding-party 200 in 180ms (compile: 118ms, render: 62ms)
✓ Compiled in 205ms
 GET /wedding-party 200 in 268ms (compile: 185ms, render: 83ms)
 GET /wedding-party 200 in 438ms (compile: 117ms, render: 322ms)
 GET /qa 200 in 54ms (compile: 13ms, render: 41ms)
 GET /rsvp 200 in 43ms (compile: 9ms, render: 34ms)
 GET /qa 200 in 31ms (compile: 4ms, render: 26ms)
 GET /meet-the-couple 200 in 39ms (compile: 8ms, render: 30ms)
 GET / 200 in 41ms (compile: 10ms, render: 31ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 18ms (compile: 4ms, render: 14ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 41ms (compile: 7ms, render: 34ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 20ms (compile: 5ms, render: 15ms)
 GET /wedding-party 200 in 72ms (compile: 19ms, render: 52ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 15ms (compile: 5ms, render: 9ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 12ms (compile: 5ms, render: 7ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 13ms (compile: 6ms, render: 7ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 14ms (compile: 6ms, render: 8ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 15ms (compile: 6ms, render: 9ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 21ms (compile: 3ms, render: 18ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 13ms (compile: 4ms, render: 9ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 12ms (compile: 4ms, render: 8ms)
✓ Compiled in 345ms
 GET /wedding-party 200 in 467ms (compile: 386ms, render: 81ms)
✓ Compiled in 115ms
 GET /wedding-party 200 in 260ms (compile: 164ms, render: 96ms)
 GET /wedding-party 200 in 208ms (compile: 147ms, render: 60ms)
 GET /wedding-party 200 in 146ms (compile: 85ms, render: 61ms)
 GET /wedding-party 200 in 230ms (compile: 91ms, render: 139ms)
✓ Compiled in 28ms
 GET /wedding-party 200 in 142ms (compile: 90ms, render: 52ms)
 GET /wedding-party 200 in 319ms (compile: 192ms, render: 128ms)
 GET /wedding-party 200 in 203ms (compile: 119ms, render: 84ms)
 GET /qa 200 in 30ms (compile: 6ms, render: 24ms)
 GET /rsvp 200 in 27ms (compile: 6ms, render: 22ms)
 GET /wedding-party 200 in 36ms (compile: 3ms, render: 34ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 14ms (compile: 4ms, render: 10ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 11ms (compile: 4ms, render: 7ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 9ms (compile: 2ms, render: 6ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 9ms (compile: 2ms, render: 7ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 10ms (compile: 3ms, render: 8ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 9ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /wedding-party 200 in 172ms (compile: 100ms, render: 71ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 9ms (compile: 3ms, render: 6ms)
 GET /wedding-party 200 in 142ms (compile: 91ms, render: 51ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 9ms (compile: 3ms, render: 6ms)
 GET /qa 200 in 43ms (compile: 5ms, render: 38ms)
 GET /rsvp 200 in 37ms (compile: 7ms, render: 30ms)
 GET / 200 in 87ms (compile: 14ms, render: 72ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 33ms (compile: 19ms, render: 14ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 57ms (compile: 9ms, render: 48ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 205ms (compile: 19ms, render: 186ms)
 GET /photos 200 in 67ms (compile: 11ms, render: 55ms)
 GET /api/wedding-image?name=En+pic+1.jpg&v=1772200491261.471 200 in 55ms (compile: 5ms, render: 50ms)
 GET /api/wedding-image?name=En+pic+2.jpg&v=1772200495122.1804 200 in 76ms (compile: 12ms, render: 64ms)
 GET /api/wedding-image?name=En+pic+3.jpg&v=1772200491993.6292 200 in 76ms (compile: 3ms, render: 73ms)
 GET /api/wedding-image?name=En+pic+4.jpg&v=1772200491312.6526 200 in 47ms (compile: 17ms, render: 30ms)
 GET /api/wedding-image?name=En+pic+5.jpg&v=1772200496249.2603 200 in 46ms (compile: 4ms, render: 42ms)
 GET /api/wedding-image?name=En+pic+7.jpg&v=1772201115507.059 200 in 52ms (compile: 12ms, render: 40ms)
 GET /api/wedding-image?name=En+pic+6.jpg&v=1772200496146.6074 200 in 70ms (compile: 4ms, render: 66ms)
 GET / 200 in 51ms (compile: 11ms, render: 40ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 26ms (compile: 3ms, render: 22ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 30ms (compile: 17ms, render: 13ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 48ms (compile: 11ms, render: 37ms)
 GET /photos 200 in 40ms (compile: 5ms, render: 35ms)
 GET /api/wedding-image?name=En+pic+1.jpg&v=1772200491261.471 200 in 38ms (compile: 14ms, render: 24ms)
 GET /api/wedding-image?name=En+pic+2.jpg&v=1772200495122.1804 200 in 48ms (compile: 4ms, render: 44ms)
 GET /api/wedding-image?name=En+pic+3.jpg&v=1772200491993.6292 200 in 42ms (compile: 4ms, render: 37ms)
 GET /api/wedding-image?name=En+pic+4.jpg&v=1772200491312.6526 200 in 58ms (compile: 4ms, render: 54ms)
 GET /api/wedding-image?name=En+pic+5.jpg&v=1772200496249.2603 200 in 64ms (compile: 9ms, render: 55ms)
 GET /api/wedding-image?name=En+pic+7.jpg&v=1772201115507.059 200 in 108ms (compile: 23ms, render: 85ms)
 GET /api/wedding-image?name=En+pic+6.jpg&v=1772200496146.6074 200 in 182ms (compile: 16ms, render: 166ms)
 GET /wedding-party 200 in 92ms (compile: 16ms, render: 76ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 44ms (compile: 5ms, render: 39ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 47ms (compile: 12ms, render: 35ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 52ms (compile: 20ms, render: 32ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 52ms (compile: 23ms, render: 29ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 49ms (compile: 21ms, render: 28ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 51ms (compile: 25ms, render: 26ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 51ms (compile: 10ms, render: 40ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 52ms (compile: 15ms, render: 37ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 53ms (compile: 21ms, render: 33ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 54ms (compile: 28ms, render: 25ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 36ms (compile: 17ms, render: 19ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 60ms (compile: 24ms, render: 37ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 46ms (compile: 8ms, render: 38ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 45ms (compile: 12ms, render: 33ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 45ms (compile: 16ms, render: 30ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 46ms (compile: 21ms, render: 25ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 42ms (compile: 21ms, render: 22ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 45ms (compile: 25ms, render: 19ms)
 GET /qa 200 in 28ms (compile: 5ms, render: 23ms)
 GET /rsvp 200 in 31ms (compile: 7ms, render: 24ms)
 GET /wedding-party 200 in 39ms (compile: 4ms, render: 35ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 17ms (compile: 3ms, render: 13ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 19ms (compile: 9ms, render: 10ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 19ms (compile: 5ms, render: 14ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 20ms (compile: 10ms, render: 10ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 18ms (compile: 3ms, render: 15ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 13ms (compile: 3ms, render: 10ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 16ms (compile: 2ms, render: 13ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 16ms (compile: 4ms, render: 11ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 18ms (compile: 9ms, render: 9ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 19ms (compile: 3ms, render: 16ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 14ms (compile: 3ms, render: 11ms)
✓ Compiled in 645ms
 GET /wedding-party 200 in 601ms (compile: 492ms, render: 109ms)
 GET /rsvp 200 in 38ms (compile: 13ms, render: 25ms)
 GET /meet-the-couple 200 in 85ms (compile: 29ms, render: 56ms)
 GET /wedding-party 200 in 60ms (compile: 4ms, render: 55ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 31ms (compile: 6ms, render: 26ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 33ms (compile: 22ms, render: 10ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 30ms (compile: 9ms, render: 21ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 17ms (compile: 5ms, render: 12ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 25ms (compile: 6ms, render: 18ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 17ms (compile: 3ms, render: 14ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 18ms (compile: 4ms, render: 14ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 24ms (compile: 5ms, render: 19ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 27ms (compile: 11ms, render: 16ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 15ms (compile: 3ms, render: 12ms)
